name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Leutkirch,47.82672,10.0205,DE,22362,2878270,Leutkirch,-1.57,-3.63,4.37,7.45,13.76,20.38,18.55,21.49,13.45,5.81,4.55,-0.97
Leuben,51.01122,13.82029,DE,38353,2878396,Leuben,-0.9,-3.75,4.69,8.42,15.48,20.35,20.01,21.18,15.36,6.61,6.18,2.02
Leopoldshöhe,52.01246,8.69834,DE,16219,2878673,Leopoldshöhe,0.75,-0.58,6.06,8.68,13.98,18.96,19.42,21.17,14.35,6.63,7.44,2.81
Leonberg,48.8,9.01667,DE,45711,2878695,Leonberg,-0.65,-1.67,6.4,8.69,14.7,21.09,19.69,23.26,14.86,6.9,6.09,1.48
Lennestadt,51.11721,8.06707,DE,28102,2878784,Lennestadt,-0.05,-1.85,6.19,8.33,13.49,18.54,18.22,20.03,14.03,6.46,7.18,2.34
Lengerich,52.18661,7.86043,DE,22697,2878840,Lengerich,1.19,0.19,6.45,9.11,13.85,18.74,19.26,20.86,14.62,6.92,7.67,3.12
Lemgo,52.02786,8.89901,DE,41943,2878943,Lemgo,1.03,-0.67,6.21,8.79,14.18,19.11,19.61,21.25,14.53,6.85,7.7,3.05
Leipzig,51.33962,12.37129,DE,504971,2879139,Leipzig,-0.15,-1.71,5.09,8.53,15.58,20.42,20.58,22.11,15.48,7.19,6.83,2.26
Leinfelden-Echterdingen,48.69406,9.16809,DE,36672,2879185,Leinfelden-Echterdingen,-0.51,-2.18,5.97,8.42,14.54,21.0,19.59,23.14,14.56,6.62,5.6,1.06
Leimen,49.34737,8.68733,DE,27190,2879241,Leimen,0.32,0.48,7.7,10.41,16.3,22.69,21.56,24.99,16.53,8.34,7.35,2.65
Leichlingen,51.10628,7.01873,DE,27885,2879315,Leichlingen,1.55,1.23,7.54,9.76,14.41,19.73,19.81,21.51,15.28,7.88,8.3,3.67
Lehrte,52.37193,9.97919,DE,43920,2879367,Lehrte,0.57,-0.79,5.41,8.72,14.44,19.26,19.91,21.17,14.91,6.82,7.46,2.99
Leer,53.23157,7.461,DE,33886,2879697,Leer,1.26,0.04,5.81,8.8,12.96,17.55,18.51,19.24,14.28,6.45,7.13,3.37
Lebach,49.41122,6.90988,DE,21583,2879832,Lebach,0.08,0.33,7.4,9.84,14.61,20.9,20.14,22.95,15.18,7.81,7.22,2.69
Laupheim,48.22786,9.87874,DE,19012,2880077,Laupheim,-0.93,-2.86,5.67,8.21,14.62,21.26,19.39,22.55,14.51,6.26,5.02,0.71
Lauf an der Pegnitz,49.51386,11.28247,DE,26403,2880144,Lauf an der Pegnitz,-0.3,-2.7,5.83,8.99,15.66,21.5,20.12,23.3,15.15,6.63,5.71,1.54
Lauchhammer,51.48813,13.76623,DE,18990,2880221,Lauchhammer,-0.66,-1.94,4.52,8.63,15.94,20.48,20.43,21.45,15.71,6.96,6.45,2.39
Lankwitz,52.43623,13.3459,DE,43558,2880498,Lankwitz,-0.46,-2.05,3.95,8.5,15.64,20.1,20.42,21.42,15.77,6.66,6.43,2.58
Langenhagen,52.44758,9.73741,DE,50439,2881062,Langenhagen,0.8,-0.93,5.34,8.68,14.29,19.13,19.95,21.23,14.78,6.72,7.38,2.92
Langenfeld,51.10821,6.94831,DE,59112,2881085,Langenfeld,1.59,1.19,7.48,9.72,14.39,19.7,19.85,21.51,15.29,7.87,8.27,3.63
Langen,53.60554,8.59509,DE,18863,2881276,Langen,0.98,-0.16,5.35,8.83,12.9,17.58,18.73,19.31,14.87,7.11,7.05,3.8
Langen,49.98955,8.66852,DE,35416,2881279,Langen,0.92,-0.13,6.98,9.72,15.44,21.51,20.97,23.85,16.0,7.77,7.07,2.29
Landshut,48.52961,12.16179,DE,60488,2881485,Landshut,-1.57,-3.01,5.43,8.7,15.48,21.32,20.11,22.98,14.78,6.58,5.07,0.63
Landsberg am Lech,48.04819,10.88282,DE,27017,2881509,Landsberg am Lech,-1.44,-4.56,4.76,7.52,14.2,20.53,19.03,21.86,13.72,5.9,4.65,-0.07
Landau in der Pfalz,49.19844,8.11692,DE,41612,2881646,Landau in der Pfalz,0.2,0.34,7.71,10.19,15.92,22.2,21.14,24.59,16.68,8.31,7.55,2.81
Lampertheim,49.59786,8.4725,DE,31635,2881695,Lampertheim,0.1,-0.01,7.37,10.25,16.04,22.09,21.56,24.67,16.61,8.1,7.18,2.41
Lahr,48.34042,7.86886,DE,47551,2881885,Lahr,0.53,-0.08,7.35,9.86,15.3,22.06,20.97,24.26,16.39,8.05,7.05,2.49
Lahnstein,50.3,7.61667,DE,18749,2881889,Lahnstein,1.27,-0.01,7.05,9.28,14.55,20.11,19.9,21.98,15.08,7.56,7.48,2.74
Lage,51.99223,8.79301,DE,34885,2881956,Lage,1.0,-0.5,6.27,8.87,14.21,19.17,19.65,21.36,14.58,6.86,7.68,3.06
Laatzen,52.31506,9.79739,DE,40038,2882087,Laatzen,0.53,-1.07,5.31,8.47,14.2,18.93,19.7,20.97,14.6,6.58,7.27,2.73
Bad Laasphe,50.93139,8.42502,DE,15184,2882091,Bad Laasphe,-0.03,-1.9,5.61,7.88,13.31,18.66,18.33,20.43,13.79,6.17,6.15,1.58
Kürten,51.05,7.26667,DE,20103,2882318,Kürten,0.89,0.23,7.06,9.09,13.86,19.14,18.96,20.79,14.56,7.34,7.89,3.2
Künzelsau,49.2818,9.68352,DE,15070,2882439,Künzelsau,-0.03,-1.24,7.04,9.71,15.81,22.06,21.02,24.2,15.84,7.61,6.81,2.22
Künzell,50.5442,9.71792,DE,16124,2882440,Künzell,-0.46,-3.04,5.81,8.53,14.39,20.12,19.41,22.22,14.57,6.17,5.86,1.45
Kulmbach,50.10068,11.45032,DE,27565,2882588,Kulmbach,-1.08,-3.26,5.1,8.42,14.86,20.57,19.49,22.22,14.61,5.96,5.36,1.23
Kronberg,50.18424,8.5232,DE,17730,2883754,Kronberg,0.74,-0.25,6.42,8.89,14.48,20.37,19.78,22.46,15.18,7.23,6.68,2.1
Kronach,50.23963,11.33308,DE,18248,2883784,Kronach,-1.21,-3.23,5.12,8.51,14.83,20.66,19.64,22.38,14.66,6.01,5.38,1.23
Kreuztal,50.96775,7.98848,DE,31772,2884050,Kreuztal,-0.57,-1.93,5.68,7.95,13.03,18.26,17.78,19.75,13.63,6.0,6.46,1.76
Kreuzberg,52.49973,13.40338,DE,153135,2884161,Kreuzberg,-0.56,-1.83,3.82,8.45,15.57,20.06,20.39,21.33,15.67,6.55,6.32,2.54
Kreuzau,50.74699,6.49069,DE,18400,2884245,Kreuzau,1.28,0.71,7.15,8.94,13.73,19.14,19.3,20.96,15.0,7.46,8.05,3.36
Krefeld,51.33645,6.55381,DE,237984,2884509,Krefeld,1.82,1.4,7.52,9.77,14.26,19.53,19.62,21.08,15.31,7.91,8.36,3.79
Köthen,51.75185,11.97093,DE,28710,2885237,Köthen,-0.05,-1.58,5.02,8.66,15.47,20.24,20.46,21.86,15.55,7.12,6.96,2.47
Korschenbroich,51.19139,6.51352,DE,33406,2885397,Korschenbroich,1.91,1.4,7.54,9.71,14.25,19.58,19.76,21.24,15.37,7.98,8.43,3.83
Kornwestheim,48.86158,9.18569,DE,31040,2885408,Kornwestheim,-0.01,-1.51,6.58,9.24,15.3,21.73,20.45,24.0,15.34,7.23,6.12,1.52
Korntal,48.83218,9.1214,DE,18081,2885412,Korntal,0.11,-1.23,6.75,9.18,15.26,21.68,20.31,23.83,15.34,7.38,6.43,1.82
Korbach,51.27561,8.873,DE,24481,2885536,Korbach,-0.55,-2.61,4.97,7.2,12.83,17.84,17.68,19.51,12.94,5.28,5.79,1.18
Köpenick,52.4455,13.57455,DE,67148,2885656,Köpenick,-0.54,-1.97,3.9,8.58,15.81,20.18,20.48,21.44,15.81,6.7,6.39,2.58
Berlin Köpenick,52.44254,13.58228,DE,59561,2885657,Berlin Köpenick,-0.54,-1.97,3.9,8.58,15.81,20.18,20.48,21.44,15.81,6.7,6.39,2.58
Konz,49.70045,6.57652,DE,17879,2885672,Konz,0.44,0.62,7.38,9.61,14.28,20.31,19.94,22.23,14.88,7.88,7.42,3.04
Konstanz,47.66033,9.17582,DE,81275,2885679,Konstanz,0.2,-1.08,6.33,9.29,15.87,23.04,21.26,24.36,16.15,7.91,6.02,2.25
Königs Wusterhausen,52.30141,13.633,DE,32513,2885732,Königs Wusterhausen,-0.4,-1.69,4.15,8.73,15.95,20.26,20.58,21.49,15.94,6.9,6.58,2.74
Königswinter,50.67734,7.19245,DE,41164,2885734,Königswinter,1.89,1.08,7.54,9.65,14.65,19.97,20.03,21.68,15.18,8.05,8.39,3.63
Königstein im Taunus,50.17943,8.47132,DE,15661,2885760,Königstein im Taunus,-0.0,-1.01,5.67,8.14,13.73,19.62,19.03,21.71,14.43,6.48,5.93,1.35
Königslutter am Elm,52.25116,10.81683,DE,16419,2885800,Königslutter am Elm,-0.14,-1.75,4.64,7.93,14.25,18.96,19.47,20.61,14.45,6.25,6.85,2.29
Königsbrunn,48.27506,10.89178,DE,27494,2885908,Königsbrunn,-0.61,-3.61,5.74,8.53,15.16,21.52,20.05,23.24,14.76,6.51,5.1,0.9
Köln,50.93333,6.95,DE,963395,2886242,Köln,1.61,1.02,7.4,9.51,14.33,19.73,19.91,21.59,15.12,7.83,8.23,3.53
Kolbermoor,47.84965,12.06696,DE,17941,2886446,Kolbermoor,-1.48,-4.02,5.12,8.2,15.08,20.95,19.73,22.35,14.02,6.38,5.11,-0.1
Koblenz,50.35357,7.57883,DE,107319,2886946,Koblenz,1.63,0.31,7.25,9.53,14.8,20.29,20.16,22.1,15.27,7.8,7.76,3.04
Klotzsche,51.11053,13.76862,DE,21064,2887366,Klotzsche,-1.41,-3.69,4.03,7.71,14.92,19.61,19.35,20.49,14.7,6.02,5.72,1.56
Klingenstein,48.41849,9.90812,DE,15643,2887716,Klingenstein,-0.75,-3.09,5.86,8.44,14.71,21.17,19.43,22.76,14.68,6.36,5.23,0.89
Kleve,51.78826,6.13865,DE,49072,2887835,Kleve,1.92,1.3,7.19,9.65,13.76,18.74,19.04,20.02,15.02,7.71,8.09,3.64
Kleinzschocher,51.31568,12.31979,DE,597493,2887933,Kleinzschocher,-0.24,-1.79,5.03,8.42,15.45,20.33,20.5,22.03,15.39,7.13,6.74,2.17
Kleinmachnow,52.40786,13.22514,DE,17892,2888523,Kleinmachnow,-0.4,-1.96,4.11,8.58,15.65,20.05,20.4,21.33,15.78,6.76,6.56,2.67
Kladow,52.45423,13.14445,DE,16368,2890136,Kladow,-0.47,-2.05,4.03,8.49,15.45,19.86,20.23,21.06,15.61,6.63,6.45,2.62
Kitzingen,49.73973,10.15072,DE,21387,2890158,Kitzingen,0.26,-1.38,6.56,9.56,15.8,21.86,21.01,23.64,15.46,7.22,6.28,2.03
Kirchlengern,52.2,8.63333,DE,16338,2890425,Kirchlengern,1.11,-0.13,6.1,8.87,14.04,18.98,19.69,21.26,14.6,6.87,7.65,3.09
Kirchheim unter Teck,48.64683,9.45378,DE,40206,2890473,Kirchheim unter Teck,-0.18,-2.21,6.5,9.14,15.29,21.72,20.36,24.05,15.27,7.15,5.94,1.35
Kirchhain,50.8272,8.92806,DE,16381,2890504,Kirchhain,0.35,-1.13,5.91,8.39,14.04,19.52,19.26,21.65,14.33,6.62,6.42,1.79
Kierspe,51.13403,7.59075,DE,18188,2891014,Kierspe,-0.7,-2.14,5.59,7.57,12.49,17.69,17.33,19.2,13.08,5.84,6.44,1.68
Kiel,54.32133,10.13489,DE,246601,2891122,Kiel,0.41,-1.12,4.15,7.75,12.62,17.21,18.87,19.18,14.79,6.64,6.67,3.44
Kevelaer,51.58243,6.24603,DE,28064,2891258,Kevelaer,2.01,1.39,7.34,9.74,14.03,19.2,19.34,20.44,15.14,7.86,8.26,3.71
Kerpen,50.86991,6.69691,DE,64226,2891524,Kerpen,1.6,0.96,7.32,9.21,13.96,19.43,19.67,21.29,15.09,7.72,8.24,3.55
Kempten (Allgäu),47.72674,10.31389,DE,61399,2891621,Kempten (Allgäu),-1.98,-4.0,4.21,7.25,13.63,20.18,18.41,21.29,13.2,5.57,4.51,-1.02
Kempen,51.36432,6.41858,DE,36312,2891643,Kempen,1.91,1.43,7.46,9.72,14.14,19.4,19.49,20.77,15.24,7.89,8.34,3.77
Kelkheim,50.13703,8.4502,DE,29162,2891832,Kelkheim,0.58,-0.45,6.42,9.25,14.89,20.83,20.31,23.05,15.55,7.29,6.49,1.85
Kelheim,48.91725,11.88618,DE,15723,2891834,Kelheim,-0.9,-2.82,5.67,9.06,16.01,21.79,20.48,23.82,15.55,6.94,5.45,1.23
Kehl,48.57297,7.81523,DE,34009,2891951,Kehl,0.59,0.24,7.55,10.09,15.58,22.11,21.06,24.43,16.59,8.29,7.24,2.62
Kaulsdorf,52.51732,13.58871,DE,19408,2892051,Kaulsdorf,-0.78,-2.15,3.61,8.32,15.5,19.9,20.23,21.11,15.5,6.42,6.13,2.38
Kaufbeuren,47.88238,10.62192,DE,42505,2892080,Kaufbeuren,-1.63,-4.1,4.62,7.4,13.96,20.36,18.69,21.59,13.5,5.73,4.76,-0.32
Kassel,51.31667,9.5,DE,194501,2892518,Kassel,0.56,-1.37,5.85,8.56,14.47,19.61,19.57,21.6,14.33,6.44,6.55,1.98
Karow,52.60904,13.48117,DE,18817,2892705,Karow,-0.7,-2.01,3.69,8.28,15.38,19.74,20.11,20.88,15.39,6.43,6.21,2.5
Karlstadt,49.96034,9.77239,DE,15272,2892786,Karlstadt,0.38,-0.99,6.65,9.58,15.59,21.57,20.77,23.72,15.76,7.33,6.29,2.15
Karlsruhe,49.00937,8.40444,DE,283799,2892794,Karlsruhe,0.29,-0.03,7.85,10.38,16.18,22.62,21.61,25.12,16.73,8.51,7.49,2.81
Karlshorst,52.48419,13.53185,DE,28206,2892811,Karlshorst,-0.6,-1.97,3.79,8.47,15.62,20.07,20.39,21.3,15.66,6.56,6.3,2.53
Karlsfeld,48.22697,11.47573,DE,17920,2892874,Karlsfeld,-0.92,-4.22,5.39,8.44,15.17,21.57,20.08,23.15,14.58,6.48,4.85,0.57
Karben,50.23019,8.77155,DE,21642,2892980,Karben,0.98,-0.16,6.73,9.57,15.34,21.37,20.91,23.72,15.95,7.69,6.9,2.26
Kamp-Lintfort,51.50467,6.54587,DE,39490,2893264,Kamp-Lintfort,1.91,1.23,7.32,9.63,14.11,19.35,19.5,20.84,15.14,7.87,8.32,3.71
Kamenz,51.26798,14.09374,DE,18270,2893437,Kamenz,-1.04,-2.6,4.22,8.04,15.42,19.9,19.68,20.78,15.22,6.43,6.14,1.95
Kamen,51.59231,7.6638,DE,45927,2893438,Kamen,1.37,0.49,7.08,9.33,14.29,19.37,19.46,21.03,14.91,7.3,8.18,3.4
Kaltenkirchen,53.83292,9.9581,DE,19747,2893544,Kaltenkirchen,0.2,-1.27,4.5,8.32,13.06,17.76,19.08,19.78,14.87,6.37,6.63,3.22
Kaiserslautern,49.443,7.77161,DE,98732,2894003,Kaiserslautern,-0.0,0.03,7.32,9.61,15.0,21.08,20.41,23.4,15.75,7.62,7.15,2.41
Kaarst,51.22929,6.61883,DE,42112,2894375,Kaarst,1.91,1.37,7.56,9.76,14.33,19.65,19.86,21.38,15.39,8.0,8.44,3.82
Jülich,50.92149,6.36267,DE,33911,2894553,Jülich,1.61,0.95,7.38,9.27,13.95,19.37,19.6,21.25,15.27,7.76,8.24,3.61
Jüchen,51.1,6.5,DE,22562,2894637,Jüchen,1.82,1.21,7.42,9.49,14.08,19.47,19.75,21.29,15.25,7.89,8.33,3.7
Johannisthal,52.44653,13.5066,DE,19960,2894755,Johannisthal,-0.52,-2.04,3.86,8.5,15.72,20.16,20.46,21.47,15.78,6.64,6.37,2.55
Jena,50.92878,11.5899,DE,104712,2895044,Jena,0.4,-1.6,5.38,8.39,15.31,20.32,20.35,22.21,15.11,7.04,6.75,2.18
Itzehoe,53.92099,9.51529,DE,33047,2895569,Itzehoe,0.32,-1.06,4.65,8.44,12.87,17.49,18.82,19.4,14.65,6.27,6.61,3.32
Isernhagen Farster Bauerschaft,52.47093,9.84179,DE,22601,2895664,Isernhagen Farster Bauerschaft,0.43,-0.99,5.14,8.58,14.13,18.96,19.72,20.93,14.63,6.54,7.22,2.84
Iserlohn,51.37547,7.70281,DE,97910,2895669,Iserlohn,0.08,-0.87,6.22,8.26,13.22,18.3,18.15,19.81,13.92,6.37,7.27,2.47
Ingolstadt,48.76508,11.42372,DE,120658,2895992,Ingolstadt,-0.85,-2.69,5.57,8.87,15.75,21.71,20.35,23.87,15.3,6.8,5.14,1.01
Ingelheim am Rhein,49.97078,8.05883,DE,24998,2896020,Ingelheim am Rhein,1.34,0.27,7.25,9.99,15.57,21.45,21.0,23.61,16.28,8.04,7.32,2.67
Ilmenau,50.68322,10.91858,DE,27055,2896514,Ilmenau,-1.88,-4.52,3.8,6.59,13.09,18.25,17.93,20.09,13.01,5.02,4.91,0.36
Illingen,49.37362,7.04758,DE,18488,2896538,Illingen,-0.31,-0.13,6.98,9.32,14.17,20.46,19.64,22.51,14.81,7.36,6.82,2.29
Illertissen,48.22336,10.10347,DE,16522,2896546,Illertissen,-0.83,-2.85,5.59,8.17,14.71,21.38,19.58,22.7,14.57,6.34,5.04,0.79
Idstein,50.21773,8.26679,DE,22810,2896736,Idstein,0.76,-0.32,6.54,8.91,14.38,20.2,19.58,22.13,15.09,7.17,6.69,2.15
Idar-Oberstein,49.71443,7.30776,DE,31610,2896753,Idar-Oberstein,-0.02,-0.18,7.13,9.17,14.37,20.47,19.82,22.65,15.16,7.31,7.05,2.41
Ibbenbüren,52.27964,7.71457,DE,50577,2896817,Ibbenbüren,1.18,0.16,6.37,9.12,13.66,18.55,19.17,20.7,14.55,6.84,7.57,3.08
Husum,54.4858,9.05239,DE,20841,2897132,Husum,0.51,-0.91,4.25,7.9,12.05,16.68,18.3,18.67,14.53,6.57,6.63,3.72
Hürth,50.87079,6.86761,DE,54678,2897216,Hürth,1.35,0.74,7.12,9.14,13.94,19.37,19.58,21.25,14.86,7.53,7.98,3.28
Hünfeld,50.67966,9.76727,DE,16323,2897436,Hünfeld,-0.04,-2.6,5.86,8.41,14.42,19.9,19.35,21.89,14.43,6.36,6.28,1.79
Hummelsbüttel,53.64773,10.04149,DE,17365,2897674,Hummelsbüttel,0.09,-1.19,4.45,8.41,13.35,18.09,19.34,19.97,14.79,6.2,6.67,3.08
Humboldtkolonie,50.93182,6.99469,DE,15108,2897732,Humboldtkolonie,1.61,1.02,7.4,9.51,14.33,19.73,19.91,21.59,15.12,7.83,8.23,3.53
Hude,53.10766,8.46322,DE,15567,2898079,Hude,0.94,-0.26,5.55,8.84,13.32,18.0,18.98,19.85,14.53,6.56,7.16,3.39
Hückeswagen,51.14979,7.34471,DE,16369,2898098,Hückeswagen,0.34,-0.32,6.51,8.54,13.31,18.59,18.41,20.24,14.01,6.8,7.34,2.65
Hückelhoven,51.0555,6.22658,DE,39828,2898111,Hückelhoven,1.93,1.49,7.62,9.66,14.11,19.51,19.67,21.06,15.52,8.0,8.42,3.84
Hoyerswerda,51.43787,14.23549,DE,43681,2898304,Hoyerswerda,-0.87,-2.19,4.51,8.59,15.91,20.32,20.16,21.22,15.73,6.89,6.42,2.31
Höxter,51.77501,9.38155,DE,32713,2898321,Höxter,0.94,-1.11,6.16,8.81,14.41,19.24,19.67,21.4,14.66,6.85,7.49,2.9
Hövelhof,51.81667,8.65,DE,15962,2898364,Hövelhof,0.74,-0.45,6.2,8.8,14.21,19.18,19.49,21.36,14.25,6.64,7.46,2.73
Hörstel,52.29763,7.58382,DE,19894,2898603,Hörstel,1.34,0.35,6.56,9.31,13.79,18.67,19.28,20.8,14.71,7.0,7.73,3.23
Horn,53.55406,10.08989,DE,37903,2898917,Horn,0.19,-1.14,4.53,8.44,13.41,18.13,19.38,20.01,14.88,6.29,6.79,3.19
Horb am Neckar,48.44423,8.6913,DE,25092,2899101,Horb am Neckar,-1.02,-2.08,6.56,8.77,14.58,21.19,19.84,23.41,15.02,6.78,6.16,1.13
Homburg,49.32637,7.33867,DE,44607,2899449,Homburg,-0.08,0.13,7.36,9.65,14.67,21.03,20.12,23.26,15.41,7.7,7.2,2.58
Holzwickede,51.5,7.63333,DE,17821,2899538,Holzwickede,0.82,0.06,6.76,8.97,13.87,18.95,18.95,20.53,14.53,6.91,7.79,3.0
Holzminden,51.82798,9.4455,DE,20998,2899601,Holzminden,0.99,-1.07,6.21,8.86,14.46,19.29,19.72,21.45,14.7,6.9,7.54,2.95
Holzkirchen,47.87663,11.70181,DE,16770,2899676,Holzkirchen,-2.09,-4.99,4.34,7.18,13.85,19.91,18.45,21.37,13.0,5.27,4.56,-0.77
Hohenstein-Ernstthal,50.80064,12.71287,DE,16542,2901420,Hohenstein-Ernstthal,-1.32,-3.96,4.26,7.3,14.28,18.99,18.54,20.26,13.91,5.53,5.83,1.15
Hohen Neuendorf,52.67631,13.27775,DE,21893,2901588,Hohen Neuendorf,-0.63,-1.86,3.88,8.33,15.3,19.65,20.02,20.71,15.37,6.49,6.27,2.58
Hofheim am Taunus,50.09019,8.4493,DE,37750,2902533,Hofheim am Taunus,1.0,0.03,6.87,9.67,15.27,21.21,20.63,23.36,15.92,7.68,6.91,2.31
Hofgeismar,51.49607,9.385,DE,16444,2902559,Hofgeismar,0.74,-1.34,5.84,8.35,14.2,19.1,19.28,21.11,14.05,6.46,6.94,2.26
Hof,50.31297,11.91261,DE,49239,2902768,Hof,-1.75,-4.54,4.0,7.03,13.71,18.9,18.2,20.45,13.45,5.07,4.95,0.39
Hockenheim,49.32334,8.55194,DE,20614,2902852,Hockenheim,0.17,0.45,7.64,10.36,16.27,22.64,21.54,24.95,16.6,8.3,7.3,2.57
Hochheim am Main,50.01436,8.35218,DE,17027,2903175,Hochheim am Main,0.85,-0.21,6.81,9.8,15.47,21.42,20.95,23.65,16.12,7.74,6.81,2.13
Hochfeld,51.41943,6.75462,DE,16292,2903237,Hochfeld,1.77,1.43,7.57,9.8,14.31,19.54,19.61,21.12,15.3,7.88,8.41,3.79
Hille,52.33333,8.75,DE,16567,2904725,Hille,1.05,-0.28,5.94,8.85,14.03,18.95,19.68,21.09,14.66,6.83,7.58,3.11
Hildesheim,52.15077,9.95112,DE,103052,2904789,Hildesheim,0.37,-1.34,5.21,8.28,14.22,18.87,19.6,20.86,14.43,6.48,7.21,2.52
Hilden,51.16818,6.93093,DE,56565,2904795,Hilden,1.59,1.29,7.56,9.75,14.36,19.63,19.7,21.32,15.29,7.85,8.34,3.69
Hilchenbach,50.99687,8.11062,DE,16467,2904808,Hilchenbach,-0.63,-2.57,5.45,7.82,12.93,18.18,17.76,19.59,13.35,5.85,6.15,1.42
Hiddenhausen,52.16667,8.61667,DE,20771,2904886,Hiddenhausen,1.01,-0.23,6.0,8.77,13.94,18.88,19.59,21.16,14.5,6.77,7.55,2.99
Heusweiler,49.33632,6.93036,DE,20006,2904985,Heusweiler,0.14,0.5,7.45,9.93,14.7,21.14,20.29,23.2,15.27,7.91,7.3,2.78
Heusenstamm,50.05553,8.80076,DE,19012,2904992,Heusenstamm,0.89,-0.23,6.82,9.64,15.38,21.48,20.96,23.85,15.97,7.7,6.91,2.21
Hettstedt,51.6503,11.51146,DE,15949,2905206,Hettstedt,-0.32,-2.13,4.65,7.79,14.46,19.26,19.65,21.13,14.66,6.36,6.48,1.93
Hessisch Oldendorf,52.17269,9.24913,DE,20129,2905290,Hessisch Oldendorf,1.03,-0.57,6.01,8.79,14.21,19.08,19.71,21.21,14.78,6.93,7.67,3.2
Herzogenrath,50.86874,6.09317,DE,47381,2905455,Herzogenrath,1.61,1.13,7.4,9.31,13.82,19.25,19.42,21.07,15.36,7.8,8.2,3.66
Herzogenaurach,49.56798,10.88565,DE,23319,2905457,Herzogenaurach,-0.38,-2.27,5.72,8.99,15.51,21.44,20.31,23.09,14.76,6.58,5.62,1.38
Herten,51.59638,7.14387,DE,65306,2905560,Herten,1.45,0.78,7.12,9.44,14.06,19.26,19.44,20.95,14.88,7.41,8.1,3.37
Herrenberg,48.59523,8.86648,DE,31338,2905826,Herrenberg,-1.12,-2.02,6.21,8.35,14.37,20.87,19.42,23.06,14.67,6.61,5.89,1.18
Herne,51.5388,7.22572,DE,172108,2905891,Herne,1.36,0.8,7.23,9.51,14.19,19.34,19.45,21.01,14.98,7.44,8.14,3.4
Hermsdorf,52.61421,13.30587,DE,16726,2905904,Hermsdorf,-0.53,-1.88,3.89,8.42,15.43,19.82,20.21,20.97,15.5,6.55,6.37,2.62
Herford,52.11457,8.67343,DE,64879,2906121,Herford,1.08,-0.13,6.21,8.9,14.16,19.11,19.72,21.34,14.62,6.9,7.72,3.09
Herdecke,51.39999,7.43584,DE,25618,2906152,Herdecke,1.12,0.64,7.33,9.45,14.21,19.3,19.21,20.81,15.0,7.42,8.22,3.47
Herborn,50.68135,8.30369,DE,20473,2906199,Herborn,0.54,-1.31,6.27,8.7,14.11,19.52,19.22,21.3,14.55,6.79,6.61,1.97
Heppenheim an der Bergstrasse,49.64145,8.63206,DE,25442,2906268,Heppenheim an der Bergstrasse,0.24,-0.05,7.45,10.27,16.03,22.1,21.46,24.64,16.54,8.16,7.35,2.55
Hennigsdorf,52.63598,13.20419,DE,26122,2906331,Hennigsdorf,-0.44,-1.82,4.02,8.5,15.46,19.86,20.24,21.0,15.58,6.63,6.45,2.71
Hennef,50.77555,7.28308,DE,45409,2906376,Hennef,1.56,0.81,7.31,9.43,14.42,19.74,19.72,21.42,14.92,7.79,8.17,3.4
Hemmingen,52.31425,9.72359,DE,18470,2906530,Hemmingen,0.81,-0.88,5.47,8.6,14.27,19.02,19.79,21.1,14.69,6.71,7.43,2.9
Hemer,51.38707,7.77019,DE,37502,2906595,Hemer,0.29,-0.98,6.37,8.39,13.42,18.51,18.35,20.04,14.09,6.56,7.49,2.67
Helmstedt,52.2279,11.00985,DE,25515,2906676,Helmstedt,-0.08,-1.93,4.55,7.78,14.24,19.02,19.63,20.74,14.42,6.25,6.78,2.23
Hellersdorf,52.53319,13.6088,DE,84103,2906809,Hellersdorf,-0.78,-2.15,3.61,8.32,15.5,19.9,20.23,21.11,15.5,6.42,6.13,2.38
Heinsberg,51.06358,6.0998,DE,41505,2907201,Heinsberg,2.11,1.71,7.84,9.91,14.31,19.72,19.87,21.22,15.77,8.19,8.56,4.01
Heilbad Heiligenstadt,51.37819,10.13744,DE,17230,2907545,Heilbad Heiligenstadt,0.03,-2.24,5.02,7.69,13.88,18.72,18.85,20.77,13.68,6.04,6.29,1.59
Heiligensee,52.61449,13.24501,DE,18099,2907551,Heiligensee,-0.54,-1.92,3.92,8.4,15.36,19.76,20.14,20.9,15.48,6.53,6.35,2.61
Heiligenhaus,51.32662,6.97106,DE,27700,2907585,Heiligenhaus,0.76,0.7,6.89,8.97,13.47,18.72,18.64,20.23,14.46,7.03,7.67,3.03
Heilbronn,49.13995,9.22054,DE,120733,2907669,Heilbronn,0.67,-0.61,7.45,10.15,16.11,22.44,21.27,24.76,16.19,7.96,6.89,2.33
Heidenheim an der Brenz,48.67798,10.15162,DE,50067,2907851,Heidenheim an der Brenz,-0.81,-3.21,5.65,8.33,14.78,21.0,19.48,23.12,14.74,6.38,5.24,1.02
Heidenau,50.97221,13.86741,DE,16756,2907887,Heidenau,-0.87,-3.62,4.67,8.41,15.5,20.32,19.97,21.14,15.41,6.63,6.2,2.03
Heidelberg,49.40768,8.69079,DE,143345,2907911,Heidelberg,0.35,0.29,7.63,10.4,16.27,22.55,21.55,24.83,16.57,8.35,7.42,2.63
Heide,54.19579,9.0988,DE,20599,2908032,Heide,0.44,-0.93,4.45,8.13,12.26,16.84,18.34,18.88,14.54,6.5,6.58,3.6
